"Country Code","Country Name","Region ID","Region Name","Income Group Acronym","Income Group Name","Transaction Type ID","Transaction Type Name","Fiscal Year","current_amount","constant_amount"
GEO,Georgia,2,Europe and Eurasia,UMIC,Upper Middle Income Country,18,President's Budget Requests,2012,87607000,110323497
GEO,Georgia,2,Europe and Eurasia,UMIC,Upper Middle Income Country,18,President's Budget Requests,2013,68700000,84959156
GEO,Georgia,2,Europe and Eurasia,UMIC,Upper Middle Income Country,18,President's Budget Requests,2014,62025000,75248634
GEO,Georgia,2,Europe and Eurasia,UMIC,Upper Middle Income Country,18,President's Budget Requests,2015,75066000,90037732
GEO,Georgia,2,Europe and Eurasia,UMIC,Upper Middle Income Country,18,President's Budget Requests,2016,77152000,91779250
GEO,Georgia,2,Europe and Eurasia,UMIC,Upper Middle Income Country,18,President's Budget Requests,2017,90325000,105564988
GEO,Georgia,2,Europe and Eurasia,UMIC,Upper Middle Income Country,18,President's Budget Requests,2018,34100000,38939180
GEO,Georgia,2,Europe and Eurasia,UMIC,Upper Middle Income Country,18,President's Budget Requests,2019,31100000,34831224
GEO,Georgia,2,Europe and Eurasia,UMIC,Upper Middle Income Country,18,President's Budget Requests,2020,63700000,70403202
GEO,Georgia,2,Europe and Eurasia,UMIC,Upper Middle Income Country,18,President's Budget Requests,2021,63500000,67899763
GEO,Georgia,2,Europe and Eurasia,UMIC,Upper Middle Income Country,18,President's Budget Requests,2022,120625000,120625000
GEO,Georgia,2,Europe and Eurasia,UMIC,Upper Middle Income Country,18,President's Budget Requests,2023,126275000,120440891
GEO,Georgia,2,Europe and Eurasia,UMIC,Upper Middle Income Country,18,President's Budget Requests,2024,122770000,114394570
GHA,Ghana,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,1,Appropriated and Planned,2006,69407000,97040340
GHA,Ghana,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,1,Appropriated and Planned,2007,60712000,82617916
GHA,Ghana,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,1,Appropriated and Planned,2008,80889000,107826311
GHA,Ghana,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,1,Appropriated and Planned,2009,147516000,194662999
GHA,Ghana,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,1,Appropriated and Planned,2010,141441000,185037037
GHA,Ghana,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,1,Appropriated and Planned,2011,166621000,213671919
GHA,Ghana,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,1,Appropriated and Planned,2012,174385000,219603030
GHA,Ghana,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,1,Appropriated and Planned,2013,154629000,191224885
GHA,Ghana,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,1,Appropriated and Planned,2014,136626464,165755016
GHA,Ghana,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,1,Appropriated and Planned,2015,137446000,164859271
GHA,Ghana,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,1,Appropriated and Planned,2016,138766000,165074648
GHA,Ghana,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,1,Appropriated and Planned,2017,135674000,158565448
GHA,Ghana,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,1,Appropriated and Planned,2018,143217000,163541138
GHA,Ghana,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,1,Appropriated and Planned,2019,143986000,161260734
GHA,Ghana,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,1,Appropriated and Planned,2020,124590000,137700708
GHA,Ghana,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,1,Appropriated and Planned,2021,126191000,134934474
GHA,Ghana,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,1,Appropriated and Planned,2022,140954000,140954000
GHA,Ghana,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,1,Appropriated and Planned,2023,156322224,149099884
GHA,Ghana,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,2,Obligations,1952,1000,9248
GHA,Ghana,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,2,Obligations,1954,1000,8976
GHA,Ghana,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,2,Obligations,1955,1000,8910
GHA,Ghana,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,2,Obligations,1956,400000,3475302
GHA,Ghana,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,2,Obligations,1957,500000,4186214
GHA,Ghana,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,2,Obligations,1958,201000,1633560
GHA,Ghana,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,2,Obligations,1959,1700000,13607803
GHA,Ghana,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,2,Obligations,1960,1000000,7895860
GHA,Ghana,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,2,Obligations,1961,22600000,176055009
GHA,Ghana,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,2,Obligations,1962,65105000,502044684
GHA,Ghana,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,2,Obligations,1963,3026000,23057666
GHA,Ghana,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,2,Obligations,1964,4000000,30122146
GHA,Ghana,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,2,Obligations,1965,2900000,21467738
GHA,Ghana,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,2,Obligations,1966,9400000,68098397
GHA,Ghana,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,2,Obligations,1967,35225000,247690999
GHA,Ghana,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,2,Obligations,1968,34647000,235356665
GHA,Ghana,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,2,Obligations,1969,24650000,160139728
GHA,Ghana,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,2,Obligations,1970,31146000,192116837
GHA,Ghana,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,2,Obligations,1971,22040000,129347250
GHA,Ghana,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,2,Obligations,1972,15140000,84815961
GHA,Ghana,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,2,Obligations,1973,24455000,131334001
GHA,Ghana,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,2,Obligations,1974,6037000,30264335
GHA,Ghana,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,2,Obligations,1975,7570000,34390395
GHA,Ghana,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,2,Obligations,1976,17508000,74363311
GHA,Ghana,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,2,Obligations,1976tq,5201000,21448854
GHA,Ghana,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,2,Obligations,1977,13623000,53957158
GHA,Ghana,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,2,Obligations,1978,12437000,46159459
GHA,Ghana,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,2,Obligations,1979,24445000,83938147
GHA,Ghana,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,2,Obligations,1980,27660000,87359799
GHA,Ghana,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,2,Obligations,1981,26018000,74835469
GHA,Ghana,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,2,Obligations,1982,17235000,46351100
GHA,Ghana,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,2,Obligations,1983,7557000,19473993
GHA,Ghana,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,2,Obligations,1984,20493000,50979835
GHA,Ghana,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,2,Obligations,1985,25460000,61287758
GHA,Ghana,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,2,Obligations,1986,24356000,57341118
GHA,Ghana,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,2,Obligations,1987,29726000,68452233
GHA,Ghana,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,2,Obligations,1988,19035000,42455736
GHA,Ghana,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,2,Obligations,1989,31134000,66746178
GHA,Ghana,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,2,Obligations,1990,31652000,65465260
GHA,Ghana,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,2,Obligations,1991,47140000,94133483
GHA,Ghana,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,2,Obligations,1992,44268460,86240841
GHA,Ghana,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,2,Obligations,1993,55981900,106560278
GHA,Ghana,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,2,Obligations,1994,47317448,88143458
GHA,Ghana,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,2,Obligations,1995,39408825,71886361
GHA,Ghana,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,2,Obligations,1996,43297120,77519501
GHA,Ghana,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,2,Obligations,1997,48363415,85080300
GHA,Ghana,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,2,Obligations,1998,52651847,91477524
GHA,Ghana,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,2,Obligations,1999,78280303,134341016
GHA,Ghana,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,2,Obligations,2000,66760619,112236175
GHA,Ghana,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,2,Obligations,2001,69958081,114828335
GHA,Ghana,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,2,Obligations,2002,70806783,114421298
GHA,Ghana,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,2,Obligations,2003,73147771,115978022
GHA,Ghana,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,2,Obligations,2004,86121820,133293903
GHA,Ghana,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,2,Obligations,2005,74604869,112058773
GHA,Ghana,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,2,Obligations,2006,91766628,133499604
GHA,Ghana,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,2,Obligations,2007,591068016,836832207
GHA,Ghana,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,2,Obligations,2008,74968498,103981396
GHA,Ghana,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,2,Obligations,2009,98091994,134676510
GHA,Ghana,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,2,Obligations,2010,109360269,148858205
GHA,Ghana,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,2,Obligations,2011,140524140,187514003
GHA,Ghana,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,2,Obligations,2012,149734316,196242914
GHA,Ghana,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,2,Obligations,2013,141230131,181798601
GHA,Ghana,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,2,Obligations,2014,184830918,233661048
GHA,Ghana,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,2,Obligations,2015,290203596,363111446
GHA,Ghana,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,2,Obligations,2016,710759542,882269851
GHA,Ghana,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,2,Obligations,2017,182655767,222967881
GHA,Ghana,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,2,Obligations,2018,151428395,180834126
GHA,Ghana,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,2,Obligations,2019,140488163,164723753
GHA,Ghana,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,2,Obligations,2020,-63357066,-73328896
GHA,Ghana,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,2,Obligations,2021,138473209,154935130
GHA,Ghana,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,2,Obligations,2022,215452017,225308188
GHA,Ghana,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,2,Obligations,2023,192009726,192009726
GHA,Ghana,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,2,Obligations,2024,211104318,205613196
GHA,Ghana,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,2,Obligations,2025,73035666,69608556
GHA,Ghana,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,3,Disbursements,2001,55751412,91509671
GHA,Ghana,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,3,Disbursements,2002,65824858,106370663
GHA,Ghana,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,3,Disbursements,2003,81538903,129282423
GHA,Ghana,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,3,Disbursements,2004,81407150,125996857
GHA,Ghana,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,3,Disbursements,2005,68103624,102293728
GHA,Ghana,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,3,Disbursements,2006,70378694,102385009
GHA,Ghana,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,3,Disbursements,2007,76818133,108758858
GHA,Ghana,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,3,Disbursements,2008,75034986,104073615
GHA,Ghana,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,3,Disbursements,2009,134799413,185074386
GHA,Ghana,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,3,Disbursements,2010,213257471,290280331
GHA,Ghana,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,3,Disbursements,2011,292766810,390665080
GHA,Ghana,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,3,Disbursements,2012,275003211,360421289
GHA,Ghana,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,3,Disbursements,2013,146765865,188924486
GHA,Ghana,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,3,Disbursements,2014,123159393,155696639
GHA,Ghana,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,3,Disbursements,2015,195498422,244613497
GHA,Ghana,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,3,Disbursements,2016,212208278,263415359
GHA,Ghana,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,3,Disbursements,2017,274373410,334927629
GHA,Ghana,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,3,Disbursements,2018,210323237,251165657
GHA,Ghana,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,3,Disbursements,2019,207326917,243092874
GHA,Ghana,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,3,Disbursements,2020,199369582,230748517
GHA,Ghana,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,3,Disbursements,2021,250824273,280642680
GHA,Ghana,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,3,Disbursements,2022,215299543,225148737
GHA,Ghana,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,3,Disbursements,2023,196531275,196531275
GHA,Ghana,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,3,Disbursements,2024,219324159,213619232
GHA,Ghana,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,3,Disbursements,2025,114567319,109191393
GHA,Ghana,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,18,President's Budget Requests,2008,41300000,55053549
GHA,Ghana,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,18,President's Budget Requests,2009,48962000,64610548
GHA,Ghana,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,18,President's Budget Requests,2010,143434000,187644336
GHA,Ghana,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,18,President's Budget Requests,2011,174761000,224110515
GHA,Ghana,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,18,President's Budget Requests,2012,204543000,257581001
GHA,Ghana,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,18,President's Budget Requests,2013,179304000,221739690
GHA,Ghana,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,18,President's Budget Requests,2014,160016000,194131165
GHA,Ghana,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,18,President's Budget Requests,2015,159271000,191037213
GHA,Ghana,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,18,President's Budget Requests,2016,146347000,174092930
GHA,Ghana,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,18,President's Budget Requests,2017,146504000,171222724
GHA,Ghana,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,18,President's Budget Requests,2018,82170000,93830865
GHA,Ghana,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,18,President's Budget Requests,2019,74006000,82884877
GHA,Ghana,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,18,President's Budget Requests,2020,62750000,69353235
GHA,Ghana,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,18,President's Budget Requests,2021,63250000,67632441
GHA,Ghana,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,18,President's Budget Requests,2022,125540000,125540000
GHA,Ghana,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,18,President's Budget Requests,2023,132400000,126282907
GHA,Ghana,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,18,President's Budget Requests,2024,138950000,129470762
GIN,Guinea,5,Sub-Saharan Africa,LIC,Low Income Country,1,Appropriated and Planned,2006,24847000,34739456
GIN,Guinea,5,Sub-Saharan Africa,LIC,Low Income Country,1,Appropriated and Planned,2007,17797000,24218459
GIN,Guinea,5,Sub-Saharan Africa,LIC,Low Income Country,1,Appropriated and Planned,2008,14206000,18936822
GIN,Guinea,5,Sub-Saharan Africa,LIC,Low Income Country,1,Appropriated and Planned,2009,13377000,17652368
GIN,Guinea,5,Sub-Saharan Africa,LIC,Low Income Country,1,Appropriated and Planned,2010,22018000,28804556
GIN,Guinea,5,Sub-Saharan Africa,LIC,Low Income Country,1,Appropriated and Planned,2011,25017000,32081370
GIN,Guinea,5,Sub-Saharan Africa,LIC,Low Income Country,1,Appropriated and Planned,2012,23657000,29791260
GIN,Guinea,5,Sub-Saharan Africa,LIC,Low Income Country,1,Appropriated and Planned,2013,20352000,25168688
GIN,Guinea,5,Sub-Saharan Africa,LIC,Low Income Country,1,Appropriated and Planned,2014,27050327,32817415
GIN,Guinea,5,Sub-Saharan Africa,LIC,Low Income Country,1,Appropriated and Planned,2015,24039000,28833521
GIN,Guinea,5,Sub-Saharan Africa,LIC,Low Income Country,1,Appropriated and Planned,2016,22811000,27135738
GIN,Guinea,5,Sub-Saharan Africa,LIC,Low Income Country,1,Appropriated and Planned,2017,26120000,30527069
GIN,Guinea,5,Sub-Saharan Africa,LIC,Low Income Country,1,Appropriated and Planned,2018,26568000,30338304
GIN,Guinea,5,Sub-Saharan Africa,LIC,Low Income Country,1,Appropriated and Planned,2019,26477000,29653581
GIN,Guinea,5,Sub-Saharan Africa,LIC,Low Income Country,1,Appropriated and Planned,2020,29800000,32935879
GIN,Guinea,5,Sub-Saharan Africa,LIC,Low Income Country,1,Appropriated and Planned,2021,34878000,37294613
GIN,Guinea,5,Sub-Saharan Africa,LIC,Low Income Country,1,Appropriated and Planned,2022,54271419,54271419
GIN,Guinea,5,Sub-Saharan Africa,LIC,Low Income Country,1,Appropriated and Planned,2023,45661565,43551925
GIN,Guinea,5,Sub-Saharan Africa,LIC,Low Income Country,2,Obligations,1959,1700000,13607803
GIN,Guinea,5,Sub-Saharan Africa,LIC,Low Income Country,2,Obligations,1960,2100000,16581307
GIN,Guinea,5,Sub-Saharan Africa,LIC,Low Income Country,2,Obligations,1961,200000,1558009
GIN,Guinea,5,Sub-Saharan Africa,LIC,Low Income Country,2,Obligations,1962,10400000,80197600
GIN,Guinea,5,Sub-Saharan Africa,LIC,Low Income Country,2,Obligations,1963,15900000,121155618
GIN,Guinea,5,Sub-Saharan Africa,LIC,Low Income Country,2,Obligations,1964,16700000,125759963
GIN,Guinea,5,Sub-Saharan Africa,LIC,Low Income Country,2,Obligations,1965,21647000,160245562
GIN,Guinea,5,Sub-Saharan Africa,LIC,Low Income Country,2,Obligations,1966,7429000,53819468
GIN,Guinea,5,Sub-Saharan Africa,LIC,Low Income Country,2,Obligations,1967,1301000,9148218
GIN,Guinea,5,Sub-Saharan Africa,LIC,Low Income Country,2,Obligations,1968,4502000,30582033
GIN,Guinea,5,Sub-Saharan Africa,LIC,Low Income Country,2,Obligations,1969,8415000,54668390
GIN,Guinea,5,Sub-Saharan Africa,LIC,Low Income Country,2,Obligations,1970,500000,3084134
GIN,Guinea,5,Sub-Saharan Africa,LIC,Low Income Country,2,Obligations,1971,12500000,73359375
GIN,Guinea,5,Sub-Saharan Africa,LIC,Low Income Country,2,Obligations,1972,701000,3927079
GIN,Guinea,5,Sub-Saharan Africa,LIC,Low Income Country,2,Obligations,1973,4801000,25783461
GIN,Guinea,5,Sub-Saharan Africa,LIC,Low Income Country,2,Obligations,1974,5701000,28579920
GIN,Guinea,5,Sub-Saharan Africa,LIC,Low Income Country,2,Obligations,1975,11500000,52244324
GIN,Guinea,5,Sub-Saharan Africa,LIC,Low Income Country,2,Obligations,1976,6600000,28032776
GIN,Guinea,5,Sub-Saharan Africa,LIC,Low Income Country,2,Obligations,1976tq,2302000,9493417
GIN,Guinea,5,Sub-Saharan Africa,LIC,Low Income Country,2,Obligations,1977,1947000,7711561
GIN,Guinea,5,Sub-Saharan Africa,LIC,Low Income Country,2,Obligations,1978,13642000,50631771
GIN,Guinea,5,Sub-Saharan Africa,LIC,Low Income Country,2,Obligations,1979,8424000,28925954
GIN,Guinea,5,Sub-Saharan Africa,LIC,Low Income Country,2,Obligations,1980,11403000,36014597
GIN,Guinea,5,Sub-Saharan Africa,LIC,Low Income Country,2,Obligations,1981,10469000,30111942
GIN,Guinea,5,Sub-Saharan Africa,LIC,Low Income Country,2,Obligations,1982,5927000,15939830
GIN,Guinea,5,Sub-Saharan Africa,LIC,Low Income Country,2,Obligations,1983,6976000,17976785
GIN,Guinea,5,Sub-Saharan Africa,LIC,Low Income Country,2,Obligations,1984,6688000,16637541
GIN,Guinea,5,Sub-Saharan Africa,LIC,Low Income Country,2,Obligations,1985,12822000,30865343
GIN,Guinea,5,Sub-Saharan Africa,LIC,Low Income Country,2,Obligations,1986,19692000,46360703
GIN,Guinea,5,Sub-Saharan Africa,LIC,Low Income Country,2,Obligations,1987,14542000,33486925
GIN,Guinea,5,Sub-Saharan Africa,LIC,Low Income Country,2,Obligations,1988,28420000,63388076
GIN,Guinea,5,Sub-Saharan Africa,LIC,Low Income Country,2,Obligations,1989,23903000,51244103
GIN,Guinea,5,Sub-Saharan Africa,LIC,Low Income Country,2,Obligations,1990,17108000,35384166
GIN,Guinea,5,Sub-Saharan Africa,LIC,Low Income Country,2,Obligations,1991,43995000,87853259
GIN,Guinea,5,Sub-Saharan Africa,LIC,Low Income Country,2,Obligations,1992,29917450,58283164
GIN,Guinea,5,Sub-Saharan Africa,LIC,Low Income Country,2,Obligations,1993,28218200,53712703
GIN,Guinea,5,Sub-Saharan Africa,LIC,Low Income Country,2,Obligations,1994,22482000,41879715
GIN,Guinea,5,Sub-Saharan Africa,LIC,Low Income Country,2,Obligations,1995,19826300,36165517
GIN,Guinea,5,Sub-Saharan Africa,LIC,Low Income Country,2,Obligations,1996,15955500,28566850
GIN,Guinea,5,Sub-Saharan Africa,LIC,Low Income Country,2,Obligations,1997,32414800,57023699
GIN,Guinea,5,Sub-Saharan Africa,LIC,Low Income Country,2,Obligations,1998,47383286,82323904
GIN,Guinea,5,Sub-Saharan Africa,LIC,Low Income Country,2,Obligations,1999,28748282,49336466
GIN,Guinea,5,Sub-Saharan Africa,LIC,Low Income Country,2,Obligations,2000,36702939,61704009
GIN,Guinea,5,Sub-Saharan Africa,LIC,Low Income Country,2,Obligations,2001,70812110,116230126
GIN,Guinea,5,Sub-Saharan Africa,LIC,Low Income Country,2,Obligations,2002,37365600,60381498
GIN,Guinea,5,Sub-Saharan Africa,LIC,Low Income Country,2,Obligations,2003,50867446,80651890
GIN,Guinea,5,Sub-Saharan Africa,LIC,Low Income Country,2,Obligations,2004,58438948,90448112
GIN,Guinea,5,Sub-Saharan Africa,LIC,Low Income Country,2,Obligations,2005,50348666,75625212
GIN,Guinea,5,Sub-Saharan Africa,LIC,Low Income Country,2,Obligations,2006,31898866,46405605
GIN,Guinea,5,Sub-Saharan Africa,LIC,Low Income Country,2,Obligations,2007,37619380,53261398
GIN,Guinea,5,Sub-Saharan Africa,LIC,Low Income Country,2,Obligations,2008,22953650,31836735
GIN,Guinea,5,Sub-Saharan Africa,LIC,Low Income Country,2,Obligations,2009,33088340,45429000
GIN,Guinea,5,Sub-Saharan Africa,LIC,Low Income Country,2,Obligations,2010,22179571,30190229
GIN,Guinea,5,Sub-Saharan Africa,LIC,Low Income Country,2,Obligations,2011,27475902,36663564
GIN,Guinea,5,Sub-Saharan Africa,LIC,Low Income Country,2,Obligations,2012,37321475,48913813
GIN,Guinea,5,Sub-Saharan Africa,LIC,Low Income Country,2,Obligations,2013,33684270,43360102
GIN,Guinea,5,Sub-Saharan Africa,LIC,Low Income Country,2,Obligations,2014,24735503,31270329
GIN,Guinea,5,Sub-Saharan Africa,LIC,Low Income Country,2,Obligations,2015,185342624,231906241
GIN,Guinea,5,Sub-Saharan Africa,LIC,Low Income Country,2,Obligations,2016,87630411,108776123
GIN,Guinea,5,Sub-Saharan Africa,LIC,Low Income Country,2,Obligations,2017,65555435,80023504
GIN,Guinea,5,Sub-Saharan Africa,LIC,Low Income Country,2,Obligations,2018,48013302,57336952
GIN,Guinea,5,Sub-Saharan Africa,LIC,Low Income Country,2,Obligations,2019,48240809,56562831
GIN,Guinea,5,Sub-Saharan Africa,LIC,Low Income Country,2,Obligations,2020,45481093,52639401
GIN,Guinea,5,Sub-Saharan Africa,LIC,Low Income Country,2,Obligations,2021,58325298,65259126
GIN,Guinea,5,Sub-Saharan Africa,LIC,Low Income Country,2,Obligations,2022,51632486,53994492
GIN,Guinea,5,Sub-Saharan Africa,LIC,Low Income Country,2,Obligations,2023,55548608,55548608
GIN,Guinea,5,Sub-Saharan Africa,LIC,Low Income Country,2,Obligations,2024,76122306,74142286
GIN,Guinea,5,Sub-Saharan Africa,LIC,Low Income Country,2,Obligations,2025,23687345,22575850
GIN,Guinea,5,Sub-Saharan Africa,LIC,Low Income Country,3,Disbursements,2001,52784819,86640353
GIN,Guinea,5,Sub-Saharan Africa,LIC,Low Income Country,3,Disbursements,2002,41308919,66753776
GIN,Guinea,5,Sub-Saharan Africa,LIC,Low Income Country,3,Disbursements,2003,51279262,81304830
GIN,Guinea,5,Sub-Saharan Africa,LIC,Low Income Country,3,Disbursements,2004,58047765,89842657
GIN,Guinea,5,Sub-Saharan Africa,LIC,Low Income Country,3,Disbursements,2005,48516579,72873361
GIN,Guinea,5,Sub-Saharan Africa,LIC,Low Income Country,3,Disbursements,2006,39063028,56827844
GIN,Guinea,5,Sub-Saharan Africa,LIC,Low Income Country,3,Disbursements,2007,30060703,42559831
GIN,Guinea,5,Sub-Saharan Africa,LIC,Low Income Country,3,Disbursements,2008,24075174,33392304
GIN,Guinea,5,Sub-Saharan Africa,LIC,Low Income Country,3,Disbursements,2009,35682727,48990998
GIN,Guinea,5,Sub-Saharan Africa,LIC,Low Income Country,3,Disbursements,2010,23866763,32486779
GIN,Guinea,5,Sub-Saharan Africa,LIC,Low Income Country,3,Disbursements,2011,20967486,27978800
GIN,Guinea,5,Sub-Saharan Africa,LIC,Low Income Country,3,Disbursements,2012,20575569,26966480
GIN,Guinea,5,Sub-Saharan Africa,LIC,Low Income Country,3,Disbursements,2013,26811797,34513499
GIN,Guinea,5,Sub-Saharan Africa,LIC,Low Income Country,3,Disbursements,2014,37202893,47031443
